Label,Text
sarc,"How do they use ""the empirical evidence prove it"", when they do no research, and no evidence actually supports their ""theory""?"
sarc,"Fundies don't say do as I say, not as I do. We say do as God says, not as I do. There's a huge difference."
sarc,Oh! Goody! At last someone who wants to actually discuss evolution instead of mythology!
sarc,Poor little poopie.   If your gay sex agenda wasn't of the devil himself you might be better received in the world.
sarc,"If science deals with how information is gathered, different ways of analyzing, and different hypothesis, then it involves worldviews. The base for the worldview of a sizable part of the population should not be excluded. Maybe in Saddam Hussien's Iraq, maybe in communist Russia, but not in the United States."
sarc,It ok if one persons bottle is bigger or do they kinda have to be roughly equal in size? really.
sarc,"With a standing president breaking the law to 'protect' you, this should be expected."
sarc,"Was that so hard? Anti gay Christians do want gays to oppose their, marriages, discriminate against them, oppose christians from being able to adopt, and practice thier religion. Since anti gay christians are doing all these things to gay people then that is how they want gay people to treat christians."
sarc,Would it be the lawless Cardinal Law officiating at one of the funerary masses for JPII and otherwise serving in a prominent role in all the pomp and circumstance surrounding the pope's death?
sarc,Then what's Mississippi's problem? They must be run by a-holes because they are being forgotten.  
sarc,"Really? Then why did you start off your little rant by admitting that ""...microevolution cannot be reasonably disputed."" Evolution has been observed, and that is a fact. Speciation in both plants and animals has been observed, and that is a fact. Apparently you don't know what a theory is. Might it not be wise to learn just a little about science before you make yourself look so foolish? Theories explain facts."
sarc,Really. Have you got any quotes from them endorsing monopolies?
sarc,Appears a lot of sensible folks are investing in their 401G and 401A plans ;)
sarc,I didn't know neanderthals like you and Mr. Grimm had the social graces to know what to do with toilet paper.
sarc,But you still feel they have the right idea when it comes to firearms?
sarc,"...? Either you've misread what I said, twisted what I said, or you're just stupid."
sarc,"And we all know when you say ""We"" you mean your buddies the Mormons and their Money are the ones voting down such bills.. It's just a matter of time before people start to wake up. Once they realize they've been duped by an invisible man they'll do the right thing and give gay people their rights.  "
sarc,"I'm a redneck because, unlike you, I believe in self-determination?! emoticonXWow"
sarc,Oh. Then you're just a dupe rather than being dishonest. Your information comes from a moonie. Funny that the Discovery Institute doesn't mention that. The fact that he decided to study biology with the express purpose of disproving evolution. So he had made up his mind that it was wrong before he undertook to find out what is was. Wells was encouraged by the Rev. Moon. He is known selective presentation of data.
sarc,"Numbers don't lie, unless they come out of the mouth of a Politican."
sarc,You're lying to yourself.. So I'll just keep letting you know until the cloud of delusion dissipates.  
sarc,Deliberate deception would be putting million year old dinosaur bones on a thousand year old planet. Even more deceiving would be putting vast amounts of oil here as well which takes millions of years to create. I would put the stars in the sky in the same category as this in terms of deception. The stars could be more of a cosmetic thing as far as God is concerned. He could have just added them to our sky without concern for whether it made sense or not. I personally wouldn't fault him for this.
sarc,"Actually the defending of ATF wouldn't do much with regular guns since they have little to do with them. ATFs function is with NFA guns, which you probably know little, or nothing about."
sarc,"Because there couldn't possibly be any undetected illegal gun trafficking, could there be?  "
sarc,WOW and the republicans would never do anything like that now would they.......They would never impeach a president over a BJ now would they?
sarc,"Where is your ""proof"" that a magical being in the Heavens created us ?"
sarc,"If we could rub a brass lamp, make three wishes and fix our energy problems immediately, I'd agree with you. But since we live in the REAL WORLD, we must become OIL INDEPENDENT while we are perfecting and building an infrastructure of renewable energy sources."
sarc,"Yeah, right, JO, socialist countries are Eden Mecca's all over the world today. No matter how many times they fail, its proponents just need another chance."
sarc,"Oh my goodness, yes. I had forgotten that scenario. How silly of me."
sarc,"So you see a cop on the streets, you see he's armed, that's enough to induce aggression and violence, possibly cause you to hurt others, simply because you saw that somebody else was armed?"
sarc,"Oh, I get it. So you believe, but you don't exactly ""believe""."
sarc,"Thats nice...Care to make an argument, or are you just op-eding my viewpoints?"
sarc,"I thought God forbid them to eat dead cows, or was it poultry ? emoticonXRolleyes"
sarc,And posts like yours serve no purpose other than to detract from the subject at hand. The subject at hand involves how some people choose to fear the law-abiding and feel safer with the law-breakers. You've done absolutely nothing to dispute these facts and prove them wrong.
